date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor,novos_casos,novos_obitos,taxa_letalidade,total_recuperados,codmun
2020-07-05,Ituberá,14,1,143,158,0,0.18,28602,552.41,0,59,4,2,6,0,2.53,95,2917300
2020-07-06,Ituberá,15,1,143,159,0,0.18,28602,555.91,0,60,4,2,1,0,2.52,95,2917300
2020-07-07,Ituberá,15,1,143,159,10,0.18,28602,555.91,1,53,4,2,0,0,2.52,102,2917300
2020-07-08,Ituberá,15,1,153,169,10,0.18,28602,590.87,0,57,5,2,10,1,2.96,107,2917300
2020-07-09,Ituberá,16,1,164,181,12,0.19,28602,632.82,0,62,5,2,12,0,2.76,114,2917300
2020-07-10,Ituberá,16,1,176,193,7,0.19,28602,674.78,0,68,5,2,12,0,2.59,120,2917300
2020-07-11,Ituberá,16,1,183,200,11,0.2,28602,699.25,0,75,5,2,7,0,2.5,120,2917300
2020-07-12,Ituberá,19,1,198,218,0,0.21,28602,762.18,0,92,6,2,18,1,2.75,120,2917300
2020-07-13,Ituberá,19,1,198,218,0,0.21,28602,762.18,1,91,6,2,0,0,2.75,121,2917300
2020-07-14,Ituberá,20,1,198,219,8,0.2,28602,765.68,0,51,7,4,1,1,3.2,161,2917300
2020-07-15,Ituberá,20,1,206,227,6,0.2,28602,793.65,0,47,7,4,8,0,3.08,173,2917300
2020-07-16,Ituberá,20,1,212,233,20,0.2,28602,814.63,0,35,7,4,6,0,3.0,191,2917300
2020-07-17,Ituberá,23,1,231,255,6,0.22,28602,891.55,0,46,7,4,22,0,2.75,202,2917300
2020-07-18,Ituberá,23,1,231,255,7,0.22,28602,891.55,1,38,7,4,0,0,2.75,210,2917300
2020-05-19,Itapitanga,0,0,1,1,2,0.01,10313,96.96,5,0,0,0,1,0,0.0,1,2916609
2020-05-20,Itapitanga,0,0,1,1,2,0.01,10313,96.96,6,0,0,0,0,0,0.0,1,2916609
2020-05-21,Itapitanga,0,0,1,1,2,0.01,10313,96.96,7,0,0,0,0,0,0.0,1,2916609
2020-05-22,Itapitanga,0,0,1,1,2,0.01,10313,96.96,8,0,0,0,0,0,0.0,1,2916609
2020-05-23,Itapitanga,2,0,1,3,0,0.02,10313,290.89,9,0,0,0,2,0,0.0,3,2916609
2020-05-24,Itapitanga,2,0,1,3,0,0.02,10313,290.89,10,0,0,0,0,0,0.0,3,2916609
2020-05-25,Itapitanga,2,0,1,3,0,0.02,10313,290.89,11,0,0,0,0,0,0.0,3,2916609
2020-05-26,Itapitanga,2,0,1,3,0,0.02,10313,290.89,12,0,0,0,0,0,0.0,3,2916609
2020-05-27,Itapitanga,2,0,1,3,0,0.02,10313,290.89,13,0,0,0,0,0,0.0,3,2916609
2020-05-28,Itapitanga,2,0,1,3,0,0.02,10313,290.89,14,3,0,0,0,0,0.0,0,2916609
2020-05-29,Itapitanga,2,0,1,3,0,0.02,10313,290.89,14,3,0,0,0,0,0.0,0,2916609
2020-05-30,Itapitanga,2,0,1,3,0,0.02,10313,290.89,16,2,0,0,0,0,0.0,1,2916609
2020-05-31,Itapitanga,2,0,1,3,0,0.02,10313,290.89,17,2,0,0,0,0,0.0,1,2916609
2020-06-01,Itapitanga,2,0,1,3,0,0.02,10313,290.89,18,2,0,0,0,0,0.0,1,2916609
2020-06-02,Itapitanga,3,0,3,6,0,0.03,10313,581.79,0,5,0,0,3,0,0.0,1,2916609
2020-06-03,Itapitanga,3,0,3,6,0,0.03,10313,581.79,1,4,0,0,0,0,0.0,2,2916609
2020-06-04,Itapitanga,3,0,3,6,0,0.03,10313,581.79,2,4,0,0,0,0,0.0,2,2916609
2020-06-05,Itapitanga,3,0,4,7,0,0.03,10313,678.75,0,3,0,0,1,0,0.0,4,2916609
2020-06-06,Itapitanga,3,0,4,7,0,0.03,10313,678.75,1,3,0,0,0,0,0.0,4,2916609
2020-06-07,Itapitanga,3,0,4,7,0,0.03,10313,678.75,2,2,0,0,0,0,0.0,5,2916609
2020-06-08,Itapitanga,5,0,4,9,0,0.03,10313,872.68,0,4,0,0,2,0,0.0,5,2916609
2020-06-09,Itapitanga,5,0,4,9,0,0.03,10313,872.68,1,4,0,0,0,0,0.0,5,2916609
2020-06-10,Itapitanga,5,0,4,9,0,0.03,10313,872.68,2,4,0,0,0,0,0.0,5,2916609
2020-06-11,Itapitanga,5,0,5,10,0,0.03,10313,969.65,0,5,0,0,1,0,0.0,5,2916609
2020-06-12,Itapitanga,5,0,5,10,0,0.03,10313,969.65,1,5,0,0,0,0,0.0,5,2916609
2020-06-13,Itapitanga,5,0,5,10,1,0.03,10313,969.65,2,5,0,0,0,0,0.0,5,2916609
2020-06-14,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,0,6,0,0,1,0,0.0,5,2916609
2020-06-15,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,1,6,0,0,0,0,0.0,5,2916609
2020-06-16,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,2,6,0,0,0,0,0.0,5,2916609
2020-06-17,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,3,6,0,0,0,0,0.0,5,2916609
2020-06-18,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,4,6,0,0,0,0,0.0,5,2916609
2020-06-19,Itapitanga,6,0,5,11,0,0.03,10313,1066.61,4,6,0,0,0,0,0.0,5,2916609
2020-06-20,Itapitanga,6,0,5,11,0,0.02,10313,106.66,6,6,0,0,0,0,0.0,5,2916609
2020-06-21,Itapitanga,6,0,5,11,0,0.02,10313,106.66,7,6,0,0,0,0,0.0,5,2916609
2020-06-22,Itapitanga,6,0,5,11,0,0.02,10313,106.66,8,6,0,0,0,0,0.0,5,2916609
2020-06-23,Itapitanga,6,0,5,11,0,0.02,10313,106.66,8,6,0,0,0,0,0.0,5,2916609
2020-06-24,Itapitanga,6,0,5,11,0,0.02,10313,106.66,8,6,0,0,0,0,0.0,5,2916609
2020-06-25,Itapitanga,7,0,5,12,0,0.02,10313,116.36,1,5,0,0,1,0,0.0,7,2916609
2020-06-26,Itapitanga,7,0,5,12,0,0.02,10313,116.36,2,5,0,0,0,0,0.0,7,2916609
2020-06-27,Itapitanga,7,0,6,13,0,0.02,10313,126.05,0,4,1,0,1,1,7.69,8,2916609
2020-06-28,Itapitanga,7,0,6,13,0,0.02,10313,126.05,1,4,1,0,0,0,7.69,8,2916609
2020-06-29,Itapitanga,7,0,6,13,0,0.02,10313,126.05,2,4,1,0,0,0,7.69,8,2916609
2020-06-30,Itapitanga,7,0,6,13,0,0.02,10313,126.05,3,4,1,0,0,0,7.69,8,2916609
2020-07-01,Itapitanga,9,0,7,16,0,0.02,10313,155.14,0,6,1,0,3,0,6.25,9,2916609
2020-07-02,Itapitanga,9,0,7,16,0,0.02,10313,155.14,1,6,1,0,0,0,6.25,9,2916609
2020-07-03,Itapitanga,9,0,7,16,0,0.02,10313,155.14,2,6,1,0,0,0,6.25,9,2916609
2020-07-04,Itapitanga,9,0,7,16,0,0.02,10313,155.14,3,6,1,0,0,0,6.25,9,2916609
2020-07-05,Itapitanga,9,0,7,16,0,0.02,10313,155.14,4,5,1,0,0,0,6.25,10,2916609
2020-07-06,Itapitanga,9,0,7,16,0,0.02,10313,155.14,5,5,1,0,0,0,6.25,10,2916609
2020-07-07,Itapitanga,9,0,7,16,0,0.02,10313,155.14,6,4,1,0,0,0,6.25,11,2916609
2020-07-08,Itapitanga,9,0,7,16,0,0.02,10313,155.14,7,4,1,0,0,0,6.25,11,2916609
2020-07-09,Itapitanga,9,0,7,16,0,0.02,10313,155.14,8,3,1,0,0,0,6.25,12,2916609
2020-07-10,Itapitanga,9,0,8,17,0,0.02,10313,164.84,0,4,1,0,1,0,5.88,12,2916609
2020-07-11,Itapitanga,9,0,8,17,0,0.02,10313,164.84,1,3,1,0,0,0,5.88,13,2916609
2020-07-12,Itapitanga,9,0,8,17,0,0.02,10313,164.84,2,3,1,0,0,0,5.88,13,2916609
2020-07-13,Itapitanga,9,0,8,17,0,0.02,10313,164.84,3,3,1,0,0,0,5.88,13,2916609
2020-07-14,Itapitanga,9,0,8,17,0,0.02,10313,164.84,4,3,1,0,0,0,5.88,13,2916609
2020-07-15,Itapitanga,9,0,9,18,0,0.02,10313,174.54,0,3,1,0,1,0,5.56,14,2916609
2020-07-16,Itapitanga,9,0,9,18,0,0.02,10313,174.54,1,3,1,0,0,0,5.56,14,2916609
2020-07-17,Itapitanga,9,0,9,18,0,0.02,10313,174.54,2,3,1,0,0,0,5.56,14,2916609
2020-07-18,Itapitanga,9,0,9,18,1,0.02,10313,174.54,3,2,1,0,0,0,5.56,15,2916609
2020-05-19,Una,7,0,0,7,0,0.08,19002,368.38,4,0,0,0,7,0,0.0,7,2932507
2020-05-20,Una,7,0,0,7,0,0.08,19002,368.38,5,0,0,0,0,0,0.0,7,2932507
2020-05-21,Una,7,0,0,7,0,0.07,19002,368.38,6,0,0,0,0,0,0.0,7,2932507
2020-05-22,Una,7,0,0,7,0,0.06,19002,368.38,7,0,0,0,0,0,0.0,7,2932507
2020-05-23,Una,7,0,0,7,0,0.05,19002,368.38,8,0,0,0,0,0,0.0,7,2932507
2020-05-24,Una,7,0,0,7,0,0.05,19002,368.38,9,0,0,0,0,0,0.0,7,2932507
2020-05-25,Una,7,0,0,7,0,0.05,19002,368.38,10,0,0,0,0,0,0.0,7,2932507
2020-05-26,Una,7,0,0,7,0,0.05,19002,368.38,11,0,0,0,0,0,0.0,7,2932507
2020-05-27,Una,7,0,0,7,0,0.05,19002,368.38,12,0,0,0,0,0,0.0,7,2932507
2020-05-28,Una,7,0,0,7,1,0.04,19002,368.38,13,0,0,0,0,0,0.0,7,2932507
2020-05-29,Una,7,0,0,7,1,0.04,19002,368.38,13,0,0,0,0,0,0.0,7,2932507
2020-05-30,Una,7,0,1,8,0,0.05,19002,421.01,1,1,0,0,1,0,0.0,7,2932507
2020-05-31,Una,7,0,1,8,0,0.04,19002,421.01,2,1,0,0,0,0,0.0,7,2932507
2020-06-01,Una,7,0,1,8,0,0.04,19002,421.01,3,1,0,0,0,0,0.0,7,2932507
2020-06-02,Una,7,0,1,8,0,0.04,19002,421.01,4,1,0,0,0,0,0.0,7,2932507
2020-06-03,Una,7,0,1,8,0,0.04,19002,421.01,5,1,0,0,0,0,0.0,7,2932507
2020-06-04,Una,7,0,1,8,0,0.03,19002,421.01,6,1,0,0,0,0,0.0,7,2932507
2020-06-05,Una,7,0,1,8,0,0.03,19002,421.01,7,0,0,0,0,0,0.0,8,2932507
2020-06-06,Una,7,0,1,8,0,0.03,19002,421.01,8,0,0,0,0,0,0.0,8,2932507
2020-06-07,Una,7,0,1,8,0,0.03,19002,421.01,9,0,0,0,0,0,0.0,8,2932507
2020-06-08,Una,7,0,1,8,0,0.03,19002,421.01,10,0,0,0,0,0,0.0,8,2932507
2020-06-09,Una,7,0,1,8,0,0.03,19002,421.01,11,0,0,0,0,0,0.0,8,2932507
2020-06-10,Una,8,0,1,9,0,0.03,19002,473.63,0,1,0,0,1,0,0.0,8,2932507
2020-06-11,Una,8,0,1,9,0,0.03,19002,473.63,1,1,0,0,0,0,0.0,8,2932507
2020-06-12,Una,8,0,1,9,0,0.03,19002,473.63,2,1,0,0,0,0,0.0,8,2932507
2020-06-13,Una,8,0,1,9,0,0.03,19002,473.63,3,1,0,0,0,0,0.0,8,2932507
2020-06-14,Una,8,0,1,9,0,0.02,19002,473.63,4,1,0,0,0,0,0.0,8,2932507
2020-06-15,Una,8,0,1,9,0,0.02,19002,473.63,5,1,0,0,0,0,0.0,8,2932507
2020-06-16,Una,8,0,1,9,0,0.02,19002,473.63,6,1,0,0,0,0,0.0,8,2932507
2020-06-17,Una,8,0,1,9,0,0.02,19002,473.63,7,1,0,0,0,0,0.0,8,2932507
2020-06-18,Una,8,0,1,9,0,0.02,19002,473.63,8,1,0,0,0,0,0.0,8,2932507
2020-06-19,Una,8,0,1,9,0,0.02,19002,473.63,8,1,0,0,0,0,0.0,8,2932507
2020-06-20,Una,8,0,1,9,0,0.02,19002,47.36,10,1,0,0,0,0,0.0,8,2932507
2020-06-21,Una,8,0,1,9,0,0.02,19002,47.36,11,0,0,0,0,0,0.0,9,2932507
2020-06-22,Una,9,0,1,10,0,0.02,19002,52.63,0,1,0,0,1,0,0.0,9,2932507
2020-06-23,Una,9,0,1,10,0,0.02,19002,52.63,0,1,0,0,0,0,0.0,9,2932507
2020-06-24,Una,9,0,1,10,0,0.02,19002,52.63,0,1,0,0,0,0,0.0,9,2932507
2020-06-25,Una,11,0,1,12,0,0.02,19002,63.15,1,3,0,0,2,0,0.0,9,2932507
2020-06-26,Una,12,0,1,13,0,0.02,19002,68.41,0,4,0,0,1,0,0.0,9,2932507
2020-06-27,Una,12,0,1,13,0,0.02,19002,68.41,1,3,0,0,0,0,0.0,10,2932507
2020-06-28,Una,16,0,1,17,0,0.03,19002,89.46,0,7,0,0,4,0,0.0,10,2932507
2020-06-29,Una,16,0,1,17,0,0.02,19002,89.46,1,7,0,0,0,0,0.0,10,2932507
2020-06-30,Una,22,0,1,23,2,0.03,19002,121.04,0,12,0,0,6,0,0.0,11,2932507
2020-07-01,Una,31,0,1,32,1,0.04,19002,168.4,0,21,0,0,9,0,0.0,11,2932507
2020-07-02,Una,35,0,1,36,0,0.05,19002,189.45,0,25,0,0,4,0,0.0,11,2932507
2020-07-03,Una,35,0,1,36,0,0.04,19002,189.45,1,24,0,0,0,0,0.0,12,2932507
2020-07-04,Una,35,0,1,36,0,0.04,19002,189.45,2,24,0,0,0,0,0.0,12,2932507
2020-07-05,Una,46,0,1,47,1,0.05,19002,247.34,0,35,0,0,11,0,0.0,12,2932507
2020-07-06,Una,51,0,1,52,9,0.06,19002,273.66,0,37,1,0,5,1,1.92,14,2932507
2020-07-07,Una,62,0,1,63,2,0.07,19002,331.54,0,47,1,0,11,0,1.59,15,2932507
2020-07-08,Una,64,0,1,65,0,0.07,19002,342.07,0,46,1,0,2,0,1.54,18,2932507
2020-07-09,Una,70,0,1,71,1,0.07,19002,373.64,0,49,1,0,6,0,1.41,21,2932507
2020-07-10,Una,70,0,2,72,0,0.07,19002,378.91,0,49,1,0,1,0,1.39,22,2932507
2020-07-11,Una,70,0,2,72,1,0.07,19002,378.91,1,49,1,0,0,0,1.39,22,2932507
2020-07-12,Una,80,0,3,83,0,0.08,19002,436.8,0,60,1,0,11,0,1.2,22,2932507
2020-07-13,Una,80,0,3,83,0,0.08,19002,436.8,1,60,1,0,0,0,1.2,22,2932507
2020-07-14,Una,83,0,3,86,0,0.08,19002,452.58,0,52,1,0,3,0,1.16,33,2932507
2020-07-15,Una,92,0,3,95,6,0.09,19002,499.95,0,54,1,0,9,0,1.05,40,2932507
2020-07-16,Una,99,0,3,102,3,0.09,19002,536.79,0,53,1,0,7,0,0.98,48,2932507
2020-07-17,Una,111,0,3,114,1,0.1,19002,599.94,0,58,1,0,12,0,0.88,55,2932507
2020-07-18,Una,111,0,3,114,1,0.1,19002,599.94,1,43,2,0,0,1,1.75,69,2932507
2020-05-31,Santa Cruz da Vitória,1,0,0,1,0,0.01,6315,158.35,0,1,0,0,1,0,0.0,0,2927804
2020-06-01,Santa Cruz da Vitória,4,0,0,4,0,0.02,6315,633.41,0,3,1,0,3,1,25.0,0,2927804
2020-06-02,Santa Cruz da Vitória,3,0,1,4,0,0.02,6315,633.41,1,3,1,0,0,0,25.0,0,2927804
2020-06-03,Santa Cruz da Vitória,3,0,2,5,0,0.02,6315,791.77,0,4,1,0,1,0,20.0,0,2927804
2020-06-04,Santa Cruz da Vitória,3,0,2,5,0,0.02,6315,791.77,1,4,1,0,0,0,20.0,0,2927804
2020-06-05,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,0,5,1,0,1,0,16.67,0,2927804
2020-06-06,Santa Cruz da Vitória,2,0,3,5,0,0.02,6315,791.77,1,4,1,0,-1,0,20.0,0,2927804
2020-06-07,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,2,4,1,0,1,0,16.67,1,2927804
2020-06-08,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,3,4,1,0,0,0,16.67,1,2927804
2020-06-09,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,4,3,1,0,0,0,16.67,2,2927804
2020-06-10,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,5,3,1,0,0,0,16.67,2,2927804
2020-06-11,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,6,3,1,0,0,0,16.67,2,2927804
2020-06-12,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,7,3,1,0,0,0,16.67,2,2927804
2020-06-13,Santa Cruz da Vitória,3,0,3,6,0,0.02,6315,950.12,8,3,1,0,0,0,16.67,2,2927804
2020-06-14,Santa Cruz da Vitória,3,0,5,8,2,0.02,6315,1266.83,0,4,1,0,2,0,12.5,3,2927804
2020-06-15,Santa Cruz da Vitória,3,0,7,10,0,0.03,6315,1583.53,0,6,1,0,2,0,10.0,3,2927804
2020-06-16,Santa Cruz da Vitória,3,0,7,10,0,0.03,6315,1583.53,1,6,1,0,0,0,10.0,3,2927804
2020-06-17,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,1583.53,2,6,1,0,0,0,10.0,3,2927804
2020-06-18,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,1583.53,3,6,1,0,0,0,10.0,3,2927804
2020-06-19,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,1583.53,3,6,1,0,0,0,10.0,3,2927804
2020-06-20,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,158.35,5,6,1,0,0,0,10.0,3,2927804
2020-06-21,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,158.35,6,6,1,0,0,0,10.0,3,2927804
2020-06-22,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,158.35,7,6,1,0,0,0,10.0,3,2927804
2020-06-23,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,158.35,7,6,1,0,0,0,10.0,3,2927804
2020-06-24,Santa Cruz da Vitória,3,0,7,10,0,0.02,6315,158.35,7,6,1,0,0,0,10.0,3,2927804
2020-06-25,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,1,3,1,0,1,0,9.09,7,2927804
2020-06-26,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,2,2,1,0,0,0,9.09,8,2927804
2020-06-27,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,3,2,1,0,0,0,9.09,8,2927804
2020-06-28,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,4,1,1,0,0,0,9.09,9,2927804
2020-06-29,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,5,1,1,0,0,0,9.09,9,2927804
2020-06-30,Santa Cruz da Vitória,3,0,8,11,0,0.02,6315,174.19,6,1,1,0,0,0,9.09,9,2927804
2020-07-01,Santa Cruz da Vitória,3,0,8,11,0,0.01,6315,174.19,7,1,1,0,0,0,9.09,9,2927804
2020-07-02,Santa Cruz da Vitória,4,0,8,12,0,0.02,6315,190.02,0,2,1,0,1,0,8.33,9,2927804
2020-07-03,Santa Cruz da Vitória,4,0,8,12,0,0.01,6315,190.02,1,2,1,0,0,0,8.33,9,2927804
2020-07-04,Santa Cruz da Vitória,4,0,8,12,0,0.01,6315,190.02,2,2,1,0,0,0,8.33,9,2927804
2020-07-05,Santa Cruz da Vitória,4,0,8,12,0,0.01,6315,190.02,3,1,1,0,0,0,8.33,10,2927804
2020-07-06,Santa Cruz da Vitória,4,0,8,12,0,0.01,6315,190.02,4,1,1,0,0,0,8.33,10,2927804
2020-07-07,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,0,1,1,0,1,0,7.69,11,2927804
2020-07-08,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,1,0,1,0,0,0,7.69,12,2927804
2020-07-09,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,2,0,1,0,0,0,7.69,12,2927804
2020-07-10,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,3,0,1,0,0,0,7.69,12,2927804
2020-07-11,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,4,0,1,0,0,0,7.69,12,2927804
2020-07-12,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,5,0,1,0,0,0,7.69,12,2927804
2020-07-13,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,6,0,1,0,0,0,7.69,12,2927804
2020-07-14,Santa Cruz da Vitória,5,0,8,13,0,0.01,6315,205.86,7,0,1,0,0,0,7.69,12,2927804
2020-07-15,Santa Cruz da Vitória,5,0,9,14,0,0.01,6315,221.69,0,0,1,0,1,0,7.14,13,2927804
2020-07-16,Santa Cruz da Vitória,5,0,9,14,0,0.01,6315,221.69,1,0,1,0,0,0,7.14,13,2927804
2020-07-17,Santa Cruz da Vitória,5,0,9,14,0,0.01,6315,221.69,2,0,1,0,0,0,7.14,13,2927804
2020-07-18,Santa Cruz da Vitória,5,0,9,14,0,0.01,6315,221.69,3,0,1,0,0,0,7.14,13,2927804
2020-05-19,Aiquara,3,0,0,3,1,0.03,4446,674.76,10,0,0,0,3,0,0.0,3,2900603
2020-05-20,Aiquara,3,0,0,3,0,0.03,4446,674.76,11,0,0,0,0,0,0.0,3,2900603
2020-05-21,Aiquara,3,0,0,3,0,0.03,4446,674.76,12,0,0,0,0,0,0.0,3,2900603
2020-05-22,Aiquara,3,0,0,3,0,0.03,4446,674.76,13,0,0,0,0,0,0.0,3,2900603
2020-05-23,Aiquara,3,0,0,3,0,0.02,4446,674.76,14,0,0,0,0,0,0.0,3,2900603
2020-05-24,Aiquara,3,0,0,3,0,0.02,4446,674.76,15,0,0,0,0,0,0.0,3,2900603
2020-05-25,Aiquara,4,0,0,4,0,0.03,4446,899.69,0,1,0,0,1,0,0.0,3,2900603
2020-05-26,Aiquara,4,0,0,4,0,0.03,4446,899.69,1,1,0,0,0,0,0.0,3,2900603
2020-05-27,Aiquara,4,0,0,4,0,0.03,4446,899.69,2,1,0,0,0,0,0.0,3,2900603
2020-05-28,Aiquara,4,0,0,4,0,0.03,4446,899.69,3,0,1,0,0,1,25.0,3,2900603
2020-05-29,Aiquara,4,0,0,4,0,0.03,4446,899.69,3,0,1,0,0,0,25.0,3,2900603
2020-05-30,Aiquara,4,0,0,4,0,0.02,4446,899.69,5,0,1,0,0,0,25.0,3,2900603
2020-05-31,Aiquara,4,0,0,4,0,0.02,4446,899.69,6,0,1,0,0,0,25.0,3,2900603
2020-06-01,Aiquara,4,0,0,4,0,0.02,4446,899.69,7,0,1,0,0,0,25.0,3,2900603
2020-06-02,Aiquara,5,0,0,5,0,0.02,4446,1124.61,0,0,1,0,1,0,20.0,4,2900603
2020-06-03,Aiquara,5,0,0,5,0,0.02,4446,1124.61,1,0,1,0,0,0,20.0,4,2900603
2020-06-04,Aiquara,5,0,0,5,0,0.02,4446,1124.61,2,0,1,0,0,0,20.0,4,2900603
2020-06-05,Aiquara,5,0,3,8,0,0.03,4446,1799.37,0,1,1,0,3,0,12.5,6,2900603
2020-06-06,Aiquara,4,0,3,7,0,0.03,4446,1574.45,1,0,1,0,-1,0,14.29,6,2900603
2020-06-07,Aiquara,5,0,3,8,0,0.03,4446,1799.37,2,1,1,0,1,0,12.5,6,2900603
2020-06-08,Aiquara,4,0,4,8,0,0.03,4446,1799.37,3,0,1,0,0,0,12.5,7,2900603
2020-06-09,Aiquara,4,0,5,9,0,0.03,4446,2024.29,0,1,1,0,1,0,11.11,7,2900603
2020-06-10,Aiquara,4,0,5,9,0,0.03,4446,2024.29,1,1,1,0,0,0,11.11,7,2900603
2020-06-11,Aiquara,4,0,5,9,0,0.03,4446,2024.29,2,1,1,0,0,0,11.11,7,2900603
2020-06-12,Aiquara,4,0,5,9,0,0.03,4446,2024.29,3,1,1,0,0,0,11.11,7,2900603
2020-06-13,Aiquara,4,0,5,9,0,0.03,4446,2024.29,4,0,1,0,0,0,11.11,8,2900603
2020-06-14,Aiquara,4,0,5,9,0,0.02,4446,2024.29,5,0,1,0,0,0,11.11,8,2900603
2020-06-15,Aiquara,4,0,5,9,0,0.02,4446,2024.29,6,0,1,0,0,0,11.11,8,2900603
2020-06-16,Aiquara,4,0,5,9,0,0.02,4446,2024.29,7,0,1,0,0,0,11.11,8,2900603
2020-06-17,Aiquara,4,0,5,9,0,0.02,4446,2024.29,8,0,1,0,0,0,11.11,8,2900603
2020-06-18,Aiquara,4,0,5,9,0,0.02,4446,2024.29,9,0,1,0,0,0,11.11,8,2900603
2020-06-19,Aiquara,4,0,5,9,0,0.02,4446,2024.29,9,0,1,0,0,0,11.11,8,2900603
2020-06-20,Aiquara,5,0,5,10,0,0.02,4446,224.92,1,0,1,0,1,0,10.0,9,2900603
2020-06-21,Aiquara,5,0,5,10,0,0.02,4446,224.92,2,0,1,0,0,0,10.0,9,2900603
2020-06-22,Aiquara,5,0,5,10,0,0.02,4446,224.92,3,0,1,0,0,0,10.0,9,2900603
2020-06-23,Aiquara,5,0,5,10,0,0.02,4446,224.92,3,0,1,0,0,0,10.0,9,2900603
2020-06-24,Aiquara,5,0,5,10,0,0.02,4446,224.92,3,0,1,0,0,0,10.0,9,2900603
2020-06-25,Aiquara,5,0,5,10,0,0.02,4446,224.92,6,0,1,0,0,0,10.0,9,2900603
2020-06-26,Aiquara,5,0,5,10,0,0.02,4446,224.92,7,0,1,0,0,0,10.0,9,2900603
2020-06-27,Aiquara,5,0,5,10,0,0.02,4446,224.92,8,0,1,0,0,0,10.0,9,2900603
2020-06-28,Aiquara,5,0,5,10,0,0.01,4446,224.92,9,0,1,0,0,0,10.0,9,2900603
2020-06-29,Aiquara,5,0,5,10,0,0.01,4446,224.92,10,0,1,0,0,0,10.0,9,2900603
2020-06-30,Aiquara,5,0,5,10,0,0.01,4446,224.92,11,0,1,0,0,0,10.0,9,2900603
2020-07-01,Aiquara,5,0,5,10,0,0.01,4446,224.92,12,0,1,0,0,0,10.0,9,2900603
2020-07-02,Aiquara,5,0,5,10,0,0.01,4446,224.92,13,0,1,0,0,0,10.0,9,2900603
2020-07-03,Aiquara,5,0,7,12,2,0.01,4446,269.91,0,2,1,0,2,0,8.33,9,2900603
2020-07-04,Aiquara,5,0,7,12,1,0.01,4446,269.91,1,2,1,0,0,0,8.33,9,2900603
2020-07-05,Aiquara,5,0,8,13,0,0.02,4446,292.4,0,3,1,0,1,0,7.69,9,2900603
2020-07-06,Aiquara,5,0,8,13,0,0.01,4446,292.4,1,3,1,0,0,0,7.69,9,2900603
2020-07-07,Aiquara,5,0,10,15,0,0.02,4446,337.38,0,5,1,0,2,0,6.67,9,2900603
2020-07-08,Aiquara,9,0,10,19,0,0.02,4446,427.35,0,9,1,0,4,0,5.26,9,2900603
2020-07-09,Aiquara,11,0,15,26,2,0.03,4446,584.8,0,15,1,0,7,0,3.85,10,2900603
2020-07-10,Aiquara,13,0,17,30,1,0.03,4446,674.76,0,19,1,0,4,0,3.33,10,2900603
2020-07-11,Aiquara,13,0,21,34,2,0.03,4446,764.73,0,23,1,0,4,0,2.94,10,2900603
2020-07-12,Aiquara,13,0,26,39,2,0.04,4446,877.19,0,27,1,0,5,0,2.56,11,2900603
2020-07-13,Aiquara,19,0,28,47,0,0.04,4446,1057.13,0,35,1,0,8,0,2.13,11,2900603
2020-07-14,Aiquara,19,0,28,47,0,0.04,4446,1057.13,1,34,1,0,0,0,2.13,12,2900603
